BookName, Author,Publisher,Code 
中国特殊财务困境企业治理研究,郭祥著,中国社会科学出版社2021,F279.23/1870
基于资本时空限度视角的贸易摩擦研究.理论与实践,陈姝兴著,经济科学出版社2021,F742/48
公路专业数字化管理研究与实践,张少锦_ 王青娥_ 王孟钧编著,中南大学出版社2021,F540.3/4
中俄关系 历久弥坚,李辉著,人民出版社2021,D829.512-53/3
中国政府纵向职责体系研究,吕同舟著,天津人民出版社2021,D630.1/559
公司法律规范指引,人民法院规范指引编选组编,人民法院出版社2021,DF411.914/902
公众心理状况与公共危机治理效能,郑建君著,中国社会科学出版社2022,C912.2/86
保险法实务应用全书.操作要点与案例指引,寿宝金著,法律出版社2022,DF438.45/116-2
大变革时代的商业模式创新.思维、抉择与行动,李文莲_ 王粲著,经济科学出版社2021,F272/1027
转基因技术和机械化对中国农业发展的影响,乔方彬著,科学出版社2022,F323/260
“一带一路”国家税收政策合作与投资贸易效应研究,周学仁著,科学出版社2022,F810.422/17
孔子的仁礼思想,魏建武著,首都经济贸易大学出版社2021,B222.25/305
生态文明建立的体制因素.区域生态治理理论与实践,傅光华编著,中国林业出版社2021,X321.2/360
农业循环经济中农户行为理论分析与实证研究,王志刚_ 吕杰著,经济科学出版社2021,F325.15/23
培育贫困人口脱贫内生动力的中国经验,谭卫平_ 甘犁主编,社会科学文献出版社2022,F126/135
期货及衍生品基础,中国期货业协会编,中国财政经济出版社2021,F830.9/1182
马克思主义政治经济学的创新与发展,主编谢地_ 杨静_ 张广辉,中国社会科学出版社2021,F0-0/428
企业轻资产运营非线性成长研究,穆林娟著,经济科学出版社2021,F275.6/27
亚太互联互通.现状与未来,苏格主编,世界知识出版社2021,F114.46/166
中国监护制度研究,李金玉_ 金博等著,人民出版社2021,DF552.4/42
国际问题研究报告,张德广主编,世界知识出版社2012-,D815/71
系统性金融风险传导与金融宏观审慎监管有效性研究,马玉洁_ 刘超著,经济科学出版社2021,F832.1/458
交通基础设施改善与出口贸易高质量发展,施震凯著,社会科学文献出版社2021,F752.62/76
CEO职位壕沟对董事会监督有效性的影响研究,吴明霞著,经济科学出版社2021,F276.6/1312
扫除力.找到适合自己的扫除方式,(日) 舛田光洋著,东方出版社2021,B848.4/1816
鲁迅选集.Ⅰ.杂感,鲁迅著,花城出版社2022,I210.2/58(1)
鲁迅选集.小说,鲁迅著,花城出版社2022,I210.2/59
65种微习惯.轻松掌控你的行为、思维和情绪,(日) 古川武士著,人民邮电出版社2022,B842.6/441
在西伯利亚森林中,(法) 西尔万·泰松著,人民文学出版社2018,I565.65/95
让马克思主义成为一种生活方式,郝清杰著,天津教育出版社2022,A81/391
面向资产管理者的机器学习,(西) 马科斯·M. 洛佩斯·德普拉多著,机械工业出版社2022,F830.593/57
夜书房.三集,胡洪侠著,浙江大学出版社2021,I267.1/2016(3)
文学通诠,(英) 巴西尔·沃斯福尔德著,商务印书馆2021,I106/426
中国基本单位统计年鉴,国家统计局普查中心编,中国统计出版社2000-,D62-66/1
名人家风,任兴勇主编,中国言实出版社2022,B823.1/110
文学史发生学对话录,杨义著,花城出版社2021,I109/100
郁达夫散文,郁达夫_,人民文学出版社2021,I266/551
中国科技统计年鉴,国家统计局_ 国家科学技术委员会编,中国统计出版社1992-,G322-54/1_415.26-2/2
重返世界尽头的咖啡馆,(美) 约翰·史崔勒基著,北京联合出版公司2022,I712.45/2115
鲁迅选集.Ⅱ.杂感,鲁迅著,花城出版社2022,I210.2/58(2)
中国农业对外投资合作分析报告.2021年度.总篇,农业农村部国际合作司_ 农业农村部对外经济合作中心编著,中国农业出版社2021,F323.9/61
金钱革命.数字时代如何管理财富,(英) 安妮·博登著,社会科学文献出版社2022,F275/1334
死水微澜,李劼人著,人民文学出版社1955,I246.57/12
蒙田随笔,(法) 米歇尔·德·蒙田著,四川文艺出版社2022,I565.63/17-2
市场竞争、政企关系与企业选择性环境信息披露行为,陈璇著,中国财政经济出版社2021,F279.21/274
原生家庭是否决定人的一生,壹心理编著,机械工业出版社2022,C913.11/78
金钱,(法) 左拉著,人民文学出版社1980,I565.44/412
书与人,梁治平著,三联书店2022,I267/3817
青玉案,王小鹰著,上海文艺出版社2022,I247.7/1491
扫除力.桌面体现你的效率,(日) 舛田光洋著,东方出版社2021,B848.4/1817
中年漂流.无法逃离的就业困境,(日) 小林美希著,浙江人民出版社2022,D731.382/2
幸福的餐桌,(日) 濑尾麻衣子著,湖南文艺出版社2022,I313.45/1055
关怀伦理与移情,(美) 迈克尔·斯洛特著,译林出版社2022,B82/536
遇见电影摄影艺术,汪举仁_ 袁嘉良著,上海交通大学出版社2021,J931/41
视频号运营攻略,萧大业_ 艾乐著,中国人民大学出版社2022,F713.365.2/531
山下英子.我的断舍离,(日) 山下英子著,湖南文艺出版社2022,B821-49/1547
瓦尔登湖,(美) 亨利·戴维·梭罗著,四川文艺出版社2022,I712.64/47
山顶上的金字塔,傅兴文著,作家出版社2022,I247.57/590
律师管理体制比较研究,王进喜著,中国法制出版社2021,DF85/507
理解海德格尔.范式的转变,(美) 托马斯·希恩著,译林出版社2022,B516.54/156
自由意志、能动性与生命的意义,(美) 德克·佩里布姆著,译林出版社2022,B82/537
造雨人,(美) 约翰·格里森姆著,译林出版社2022,I712.45/2116
鲁迅选集.散文、散文诗、诗、书信,鲁迅著,花城出版社2022,I210.2/60
人口老龄化高峰时期养老金平衡的政策选择研究,王利军著,中国经济出版社2021,F249.213.4/32
立法理论研究与实证分析,郑泰安_ 郑文睿等著,社会科学文献出版社2021,DF120/712
论弗洛伊德的《论潜意识》,(美) 萨尔曼·艾克塔_ (加) 玛丽·凯·欧·尼尔主编,化学工业出版社2021,B84-065/260
向未来跨越.新技术和新世界经济范式中的俄罗斯和中国,(俄) 谢尔盖·尤里耶维奇·格拉济耶夫著,中国社会科学出版社2021,F12/858
生态利益的物权法表达,项波_ 孟春阳著,法律出版社2021,DF521.4/457
反贫困治理.农民合作社发展研究,李正彪_ 邵慧敏著,社会科学文献出版社2022,F321.42/143
“一带一路”建设中农业走出去的金融创新模式研究,尹燕飞著,中国商务出版社2022,F323.9/62
往事随风.旧北京的那些人那些事,刘东黎著,大有书局2022,I267/3818
中国农村合作金融发展问题研究,王亮亮著,中国金融出版社2021,F832.35/336
马尔库塞技术美学思想及其当代价值研究,朱春艳著,中国社会科学出版社2021,B516.59/200
中国农村劳动力转移模式演进与嬗变,马光威_ 王方著,经济科学出版社2021,F323.6/227
刑事强制措施要论,张建良著,武汉大学出版社2021,DF738.4/80
农村劳动力非农就业空间选择及其代际效应研究.基于“百县千村”整村调查数据,耿博著,社会科学文献出版社2021,F323.6/228
国际投资仲裁机制之改革路径研究,高峰著,华中科技大学出版社2021,DF964/82
突发应对.人类卫生健康共同体下的中国方案,杨明伟主编,辽宁人民出版社2022,R199.2/79
深圳经验与中国特色社会主义道路,赵剑英等著,中国社会科学出版社2020,F127.653/55
我国人工智能教育应用发展对策研究,方旭_ 钱小龙著,人民出版社2021,G52/116
短视频文案.创意策划、写作技巧和视觉优化,王小亦著,化学工业出版社2022,F713.365.2/532
读懂共同富裕,刘元春 ... [等] 著,中信出版集团2022,F124.7/395
重塑旅游营销.后疫情时代旅行社门店获客新攻略,孙志强著,中华工商联合出版社2022,F590.82/19
美国《文心雕龙》研究史料整理与翻译研究,谷鹏飞著,人民出版社2022,I206.391/13
改革开放以来中国共产党城市民生建设实践研究,瞿晓琳等著,人民出版社2021,D669/273
德意志道路.现代化进程研究,李工真著,武汉大学出版社2021,D751.62/10
数字经济与城市数字化转型.以广州为例,葛志专著,中山大学出版社2021,F299.27/118
科技金融理论与实践,张德环编著,经济科学出版社2021,F830/844
奔跑追梦人,李朝全著,浙江教育出版社2022,I25/1480
数字经济时代法治观澜,陈兵著,人民出版社2021,DF124/663
一个人的奥林匹克,王兴东等著,北京十月文艺出版社2022,I235.1/22(1)
许海峰的枪,王兴东等著,北京十月文艺出版社2022,I235.1/22(2)
生死使命,朱维坚著,作家出版社2022,I247.56/32
中国农村生态文明建设研究,吕文林著,华中科技大学出版社2021,X321.2/361
中层管理者领导力修炼,曾向英著,中国财政经济出版社2021,F272.91/922
中国金融软实力.金融强国新支撑,中国人民大学重阳金融研究院编著,人民出版社2021,F832/450
生产方式绿色化之绿色企业,郭玲玲著,大连理工大学出版社2021,F279.23/1871
政府性基金预算研究,刘昶著,经济科学出版社2021,F812.3/147
国史14讲,人民网中国共产党新闻网主编,人民日报出版社2022,K270.7/41
当代中国治理的传统资源.《礼记》礼法合治思想研究,吴默闻著,中国社会科学出版社2021,D63/569
新时代文学经典教育研究,高永红著,经济科学出版社2021,I-42/3
全民终身学习视野下我国在线教育体系的构建研究,钱小龙等著,人民出版社2022,G72/17
企业社会责任理论与实务,郭沛源_ 曹瑄玮主编,中国经济出版社2022,F272-05/143
碳中和产业路线,刘强_ 袁铨编著,社会科学文献出版社2022,F124.5/280
解构与时间,尚杰著,中国社会科学出版社2021,B016.9/29
天才如何养成.耶鲁大学广受欢迎的成长课,(美) 克雷格·赖特著,北京联合出版公司2021,G791/62
全球通胀与衰退,滕泰_ 张海冰著,中译出版社2022,F821.5/36
高等学校入学机会公平研究,夏雪著,人民出版社2022,G649.22/32
媒介化育儿.数字时代新生代父母育儿研究,王继周著,社会科学文献出版社2022,G206.2-39/19
中国由此改变,中共中央党校 (国家行政学院) 中共党史教研部编著,北京联合出版公司2022,D23-49/13
重塑实在论.关于因果、目的和心智的精密理论,(美) 罗伯特·C. 孔斯著,南京大学出版社2021,B025.5/12-2
当代儒学,主办山东大学儒学高等研究院_ 台湾大学人文社会高等研究院_ 四川思想家研究中心,广西师范大学出版社2011-,B222.05/283
暗数据.如何发现被我们忽视的重要信息,(英) 戴维·汉德著,中信出版集团2022,C8-49/20
古籍保护与修复技术研究,孙治国著,吉林大学出版社2022,G253.6/9
网上思想文化阵地建设研究,孟宪平_ 张文君著,人民出版社2021,G122/191
中国非物质文化遗产保护发展报告.2021,主编宋俊华,社会科学文献出版社2021,K203/684
市场经济与共同富裕.中国收入分配研究,王小鲁著,中译出版社2022,F124.7/396
政务新媒体受众影响力研究,王井著,中国社会科学出版社2020,D63-39/65
企业在节能减排中的法律责任研究,陶伦康_ 鄢本凤著,吉林大学出版社2021,DF468.4/141
政府补贴与中国制造业企业竞争力研究,许家云著,经济科学出版社2021,F426.4/360
中国政治学与政治发展,执行主编杨弘,中国社会科学出版社2018-,D6/349
收支平衡VS水平适度.社会医疗保险基金研究,沈世勇著,上海交通大学出版社2021,F842.613/35
简单有趣的金融数学,(美) 唐纳德·G. 萨利著,机械工业出版社2022,F830-49/27
数字游民时代.零工经济下“斜杠青年”零成本创业的新常态,李明桦_ 檀林著,中国经济出版社2022,F249.214/48
民事执行强制管理制度研究,孙伟峰著,武汉大学出版社2021,DF728.4/84
智联网,徐勇军 ... [等] 编著,电子工业出版社2022,TP393.409/49
中国科技创新战略与区域创新实践研究,林赛燕著,浙江大学出版社2021,F124.3/214
创新基础与创新思维,主编刘莉莉,北京航空航天大学出版社2022,G640/162
何为共同富裕.共同富裕是社会主义的本质要求,任仲文编,人民日报出版社2022,F124.7-53/12
西部罗马的转型,(英) 伊恩·伍德著,商务印书馆2022,K126/139
习近平关于坚持和完善党和国家监督体系论述摘编,中共中央纪律检查委员会_ 中华人民共和国国家监察委员会_ 中共中央党史和文献研究院编,中央文献出版社2022,D2-0/338
我国全民健身活动指导体系研究,刘新华著,人民出版社2021,G812.4/25
数字健康.构建普惠均等共享的卫生健康共同体,李韬著,人民出版社2021,R199.2/80
反思与借鉴.日本公害救济制度研究,董文著,经济科学出版社2021,X196/185
中国社会风俗史,秦永洲著,台海出版社2021,K892/132
中国传统产业升级发展的路径研究,原毅军著,科学出版社2022,F269.24/122
数字媒体运营,洪杰文_ 严语_ 段婷婷编著,科学出版社2022,G206.2/1000
